,Unnamed: 0,Unnamed: 0.1,mid,name,sex,level,has_fans_badge,title,has_live_room,zone,following,follower,follower_mid_list
436,436,501183549,501183549,知日酱,保密,6,True,bilibili 新星UP主,1,"{'动画': 1, '生活': 84, '知识': 1, '游戏': 2}",180,1077739,"[50329118, 489412051, 81824112, 394609671, 90361813, 246370149, 1577804, 433351, 407045223, 79577853, 378885845, 5294454, 598464467, 198748058, 651039864, 605544858, 25876945, 627888730, 419738808, 18202105, 285499073, 337521240, 677063300, 7349, 67141, 808171, 208259, 641975239, 37663924, 486287787, 466272, 483311105, 3760773, 488836173, 168687092, 14110780, 2142762, 3766866, 176037767, 324753357, 106685726, 15773384, 10119428, 1328260, 258150656, 5970160, 585267, 2948981, 254463269, 253350665, 290548469, 402574397, 6926237, 145149047, 33683045, 946974, 99336697, 470156882, 287795639, 517327498, 119801456, 286631646, 25623387, 102984190, 326246517, 25910292, 3353026, 748709, 7980111, 163637592, 1543732, 10330740, 125526, 472747194, 3433092, 37090048, 235555226, 7552204]"
437,437,430926487,430926487,达达达布溜-,女,6,True,bilibili 新星UP主,1,"{'时尚': 50, '生活': 47, '美食': 8, '音乐': 1, '娱乐': 1}",162,1076071,"[19577966, 16206007, 79061224, 21837784, 17819768, 282994, 33523307, 3331521, 6229277, 927587, 147166910, 11870568, 3957971, 285499073, 7788379, 92568184, 397076059, 8960728, 36267054, 39627524, 30643878, 7552204, 6739643, 279583114, 34149649, 39922227, 19696996, 9617619, 220963083, 7956629, 17075276, 90361813, 946974, 1848018, 562197, 168598, 5848380, 449825072, 27218150, 604003146, 96852523, 283753310, 481470422, 13177698, 163637592, 298213453, 16070838, 339233162, 353539995, 12807175, 241832237, 18020792, 454719565, 2206456, 306895558, 80991539, 99157282, 1858682, 285571498, 406517693, 5970160, 64925986, 272759611, 113362335, 546195, 18202105, 75912367, 406745134, 19642758, 13354765, 14506388, 25954179, 142371069, 390461123, 1885078, 466272, 37090048]"
438,438,41273726,41273726,一之濑asuka,男,6,True,《非正式会谈》常驻嘉宾,1,"{'舞蹈': 6, '时尚': 66, '生活': 118, '美食': 17, '音乐': 29, '知识': 6, '游戏': 7, '娱乐': 1}",264,1059942,"[928123, 507521207, 9617619, 3957971, 21876627, 406517693, 604003146, 220963083, 26321887, 345630501, 203708804, 429618480, 587840959, 5848380, 1526101, 37090048, 99157282, 5970160, 52250, 14110780, 406745134, 1605721, 120586, 383444910, 9008159, 32820037, 39627524, 94114029, 315898473, 1774758, 257975429, 449825072, 7679753, 75547577, 1848018, 4223935, 295711424, 2949989, 1467772, 57863910, 6997378, 235555226, 16853896, 1473830, 7552204, 402923390, 295723, 777536, 168598, 546195, 1577804, 2206456, 6574487, 9824766, 416128940, 279583114, 22344481, 4050333, 92568184, 20951119, 3379951, 125526, 13354765, 267685040, 15080107, 85835398, 8581342, 3380239, 269558, 7956629, 19642758, 3334179, 466272, 9550310, 208259, 234782, 19942518, 900171, 104207471, 10345615, 30643878, 1643718]"
439,439,14082,14082,山新,女,6,True,配音演员、声优。洛天依声源提供者。,1,"{'动画': 3, '生活': 7, '国创': 3, '纪录片': 1, '数码': 1, '音乐': 14, '游戏': 1}",135,1057225,"[510856133, 174501086, 72270557, 383352214, 355596637, 587840959, 36081646, 27756469, 11336264, 16307541, 514019783, 3380239, 16206007, 397076059, 1885078, 485092296, 517327498, 43645887, 254463269, 394609671, 39915398, 24801003, 37663924, 85835398, 385805493, 391774002, 80900494, 234782, 369750017, 3295, 471792754, 406472610, 347667464, 4474705, 99157282, 53166650, 120586, 37090048, 6534506, 3404595, 466272, 5632230, 282994, 16419172, 62540916, 6574487, 113362335, 9458053, 41273726, 104207471, 32786875, 7875104, 39847479, 6857104, 1643718, 176037767, 20165629, 732364]"
440,440,6857104,6857104,张逗张花,男,6,True,bilibili 知名UP主，张逗张花官方账号,1,"{'舞蹈': 2, '生活': 221, '美食': 6}",4,1055769,"[883968, 32820037]"
441,441,3433092,3433092,狂阿弥_,男,6,True,bilibili 知名影视UP主,1,"{'生活': 25, '影视': 102, '数码': 1, '娱乐': 1}",79,1057640,"[338927049, 479893558, 8366990, 176037767, 119801456, 6739643, 280793434, 605205509, 258150656, 106685726, 38053181, 4408538, 113362335, 254463269, 253350665, 176063604, 26139491, 279583114, 927587, 18202105, 102999485, 14506388, 7552204, 9303228, 163637592, 9824766, 147166910, 14583962, 5870268, 3386870, 79061224, 25910292, 10119428, 946974, 2920960, 7487399, 99157282, 107130503, 32660634, 17819768, 3334179]"
442,442,605544858,605544858,矮油王老六,保密,6,True,bilibili 知名UP主,1,{'生活': 16},15,1057223,"[310702549, 250475408, 37090048, 235555226]"
443,443,335390960,335390960,德云社TV,保密,6,True,bilibili 知名UP主,1,{'生活': 272},0,1056724,[]
444,444,1724598,1724598,森纳映画,男,6,True,bilibili 知名游戏UP主,1,"{'知识': 6, '游戏': 191}",34,1056215,"[423895, 178778949, 11336264, 2379178, 6457791, 14871346, 617285, 9008159, 119801456, 3380239, 37090048, 946974, 4050333, 26366366, 235555226, 16836724]"
445,445,290548469,290548469,冲浪普拉斯,保密,6,True,bilibili 知名科普UP主,1,"{'动画': 1, '知识': 50}",181,1054135,"[423895, 398510, 546195, 43536, 67141, 21837784, 338927049, 927587, 102999485, 42561463, 900171, 43222001, 9617619, 434376696, 6457791, 14946689, 641975239, 719238, 7596516, 946974, 10040906, 3218685, 1526101, 168598, 7375428, 356798697, 63231, 627888730, 2200736, 7487399, 2733216, 50329118, 321422126, 648113003, 646730844, 178029850, 5970160, 125526, 632887, 29329085, 298946431, 10893225, 59905809, 25422790, 326968804, 488836173, 235555226, 282994, 385805493, 3766866, 3380239, 37090048, 163637592, 10119428, 14110780, 122879, 326246517, 23604445, 208259, 270105105, 15385187, 7349, 2192108, 397540531, 437316738, 295723, 52250, 470156882, 1577804, 2206456, 777536, 402574397, 38351330, 562197, 397076059, 145149047, 517327498, 9303228, 7788379, 7714, 3066511, 286631646, 250648682, 808171, 15773384, 35359510, 617285, 119801456]"
446,446,3116281,3116281,钢铁直男必老板,保密,6,True,bilibili 知名搞笑UP主,1,"{'生活': 54, '影视': 1, '知识': 1, '游戏': 16}",245,1054556,"[2142762, 145149047, 927587, 59905809, 748709, 6875363, 9617619, 50329220, 50329118, 7064298, 321422126, 164627, 254463269, 677865752, 244144308, 808171, 7349, 216025, 642389251, 154021609, 33253839, 3353026, 14804670, 6574487, 246370149, 9824766, 285499073, 11684516, 515993, 14946689, 10119428, 4050333, 5848380, 43976732, 4408538, 16539048, 406745134, 517327498, 402574397, 1774758, 4223935, 12807175, 28642491, 37291782, 1918296, 26240675, 2897191, 2379178, 357229416, 5374954, 25515594, 286631646, 37663924, 21306228, 285571498, 147166910, 72270557, 37090048, 297242063, 174501086, 8047632, 7788379, 168598, 1393437, 26139491, 14583962, 80900494, 479893558, 472747194, 13354765, 16853896, 82385070, 392035586, 455876411, 1532165, 9170987, 75547577, 235555226, 163637592, 7552204, 326246517, 280793434, 5293668, 279583114, 2206456, 375375, 11870568, 51896064, 129240403, 290526283, 250858633, 1950209, 466272, 30625977, 102984190, 364605395, 562197, 20165629, 617285, 391679, 2306780, 43536, 546195, 282994, 423442, 423895, 1438811, 1893045, 374377]"
447,447,56065480,56065480,大连老湿王博文,男,6,True,bilibili 知名搞笑UP主,1,"{'动画': 1, '生活': 168}",0,1053617,[]
448,448,24314825,24314825,猫店,男,6,True,bilibili 2019百大UP主、知名UP主,1,"{'鬼畜': 92, '生活': 2}",485,1051730,"[10330740, 163637592, 7714, 2142762, 37663924, 517327498, 3682229, 66391032, 434378423, 348630592, 305642157, 617285, 216025, 250648682, 54992199, 119801456, 183430, 18202105, 357229416, 11616487, 37090749, 515993, 456664753, 9068441, 14583962, 477631979, 79061224, 50329118, 295711424, 159122, 23604445, 88773777, 437316738, 32660634, 290526283, 12855005, 3380239, 1605721, 43976732, 423442, 285499073, 6272357, 7956629, 9170987, 378034, 299732210, 1918296, 72270557, 269558, 5128788, 7596516, 398510, 1791101, 51896064, 946974, 22770727, 26311441, 62540916, 3066511, 38294246, 32786875, 244144308, 402574397, 213216169, 113362335, 120586, 20615621, 25422790, 268104, 250858633, 37961599, 20530305, 259333, 7792521, 1770706, 466272, 314791153, 168598, 927587, 284424, 235555226, 176037767, 37090048, 59905809, 208259, 51766]"
449,449,3670216,3670216,TF家族,保密,6,True,偶像艺人培养团体TF家族，TFBOYS是其旗下推出的首支三人偶像团体,1,"{'电视剧': 12, '舞蹈': 66, '生活': 1, '影视': 5, '音乐': 40, '娱乐': 673}",2,1056949,[37090048]
450,450,8784855,8784855,--圈圈--,保密,6,True,bilibili 知名游戏UP主,1,"{'动画': 2, '生活': 28, '数码': 4, '电影': 1, '音乐': 2, '游戏': 207}",222,1050138,"[483311105, 353539995, 97177641, 258150656, 4029133, 41273726, 18202105, 79577853, 99157282, 686127, 1724598, 419738808, 7458285, 946974, 883968, 9617619, 254463269, 406745134, 1848018, 598464467, 8047632, 20259914, 42561463, 320491072, 410964, 290548469, 535019206, 596324576, 28053896, 1962633, 383352214, 2206456, 5970160, 394609671, 433351, 5848380, 37090048, 129259501, 54992199, 29329085, 382193067, 14110780, 37291782, 7980111, 75547577, 403748305, 174501086, 37199377, 466272, 4223935, 295711424, 67141499, 280793434, 437316738, 38351330, 19577966, 163637592, 39847479, 808171, 4249401, 235555226, 1577804, 3766866, 32786875, 11336264, 13354765, 927587, 34858100, 7584632, 10119428, 123938419, 5294454, 11264229, 20165629, 23604445, 7792521, 52250, 2403047, 32606879, 30643878, 23920239, 3760773, 777536, 116683, 8578857, 32820037, 6171645, 398510, 453972, 25910292, 4162287, 14333871, 419220, 2306780, 14254182, 33683045, 1643718, 25876945, 546195, 562197, 43536, 391679, 1532165, 12434430, 322892, 2, 748709, 375375, 221648, 2142762, 122879]"
451,451,378034,378034,楽小漫,女,6,True,bilibili 知名UP主,1,"{'舞蹈': 157, '生活': 8, '影视': 1, '音乐': 2}",269,1048276,"[282994, 69307, 489412051, 365135915, 21876627, 10330740, 1774758, 39922227, 7375428, 11336264, 8581342, 113362335, 216156027, 8047632, 8366990, 8960728, 521444, 403748305, 7956629, 350632501, 174501086, 808171, 39101587, 37090048, 64137054, 546195, 1577804, 13354765, 416128940, 196356191, 390461123, 2920960, 7552204, 19642758, 285499073, 1918296, 30643878, 52250, 235555226, 9824766, 1565155, 295723, 927587, 4408538, 26253404, 1526101, 16720403, 4537274, 55775966, 259333, 26321887, 1643718, 26633150, 284120, 777536, 19577966, 6534506, 466272, 684169, 2460656, 35836017, 41273726, 946974, 6997378, 2689967, 20166755, 2374194, 9550310, 22121599, 1951038, 8580411, 168598]"
452,452,471723540,471723540,一块电鹿板,保密,6,True,bilibili 知名动漫UP主、直播签约主播,1,"{'动画': 61, '生活': 19, '国创': 1, '美食': 1, '音乐': 8, '知识': 2, '游戏': 29}",346,1048112,"[13279707, 14333871, 90361813, 34646754, 452309333, 514019783, 375375, 1393437, 32741563, 5870268, 20165629, 246370149, 24801003, 1893045, 3386870, 50329220, 50329118, 1848018, 1951038, 7788379, 275981, 908383, 96070394, 17171565, 14751040, 106685726, 305642157, 642389251, 627888730, 641975239, 7450650, 14583962, 520155988, 35643203, 3404595, 122879, 37199377, 39915398, 176037767, 3345720, 454719565, 339233162, 20259914, 590490400, 10330740, 378885845, 596324576, 402923390, 284120, 374377, 297242063, 1467772, 10119428, 79577853, 3040178, 512574759, 466272, 11073, 37663924, 279583114, 14110780, 271442527, 265059948, 517327498, 3379951, 13354765, 53456, 2920960, 2403047, 410964, 562197, 13337125, 25876945, 7980111, 283753310, 486633990, 1577804, 5970160, 19642758, 59905809, 79061224, 397540531, 9617619, 203337614, 7792521]"
453,453,1526101,1526101,泡芙喵-PuFF,女,6,True,bilibili 知名舞蹈UP主,1,"{'动画': 2, '舞蹈': 57, '生活': 37, '音乐': 1, '游戏': 2, '娱乐': 2}",173,1043598,"[92568184, 11870568, 489412051, 174501086, 35581334, 562197, 19642758, 641975239, 2200736, 254463269, 3957971, 488836173, 9617619, 12761764, 37663924, 927587, 470156882, 259333, 517327498, 137952, 946974, 125526, 436473455, 1328260, 450595813, 7584632, 168598, 295723, 50621949, 347667464, 67141499, 18020792, 27580511, 18202105, 4408538, 178778949, 2, 13354765, 9824766, 52250, 1774758, 437316738, 50333369, 298946431, 43976732, 2306780, 37090048, 163637592, 64137054, 407045223, 403748305, 17409016, 2689967, 39627524, 349991143, 32660634, 13177698, 161250040, 351477766, 185546, 546195, 7655977, 4548018, 208259, 1565155, 116683, 328303954, 632887, 808171, 50329118, 900171, 303469491, 20165629, 7375428, 22121599, 8047632, 258844831, 1643718, 6154152]"
454,454,487511093,487511093,YouTube精选字幕组,保密,6,False,bilibili 知名UP主,0,"{'动画': 32, '舞蹈': 1, '时尚': 23, '生活': 696, '纪录片': 26, '影视': 107, '数码': 15, '美食': 285, '音乐': 39, '知识': 259, '游戏': 8, '娱乐': 125}",0,1050787,[]
455,455,4128618,4128618,大大大灯泡,男,6,True,bilibili 知名动漫UP主,1,"{'动画': 81, '鬼畜': 2, '生活': 1, '国创': 2, '资讯': 1, '游戏': 6}",150,1040334,"[19286458, 355596637, 642389251, 627888730, 50063223, 174501086, 488836173, 1848018, 6014992, 18706318, 6457791, 43222001, 353840826, 11253297, 401742377, 2177677, 38351330, 1328260, 21330948, 13164144, 451066708, 8034163, 3562949, 53456, 437316738, 2379178, 8047632, 730732, 161775300, 97471052, 37090048, 216844, 43536, 38294246, 235555226, 208259, 3211302, 59905809, 7596516, 122879, 2989565, 27534330, 546195, 1351379, 14110780, 20503549, 4162287, 11073, 26633150, 888465, 137952, 346059, 295723, 18030567, 398510, 2733216, 2829782, 3379951, 216025, 63231, 3380239, 2, 777536, 1939319, 375375]"
456,456,1531707,1531707,叔贵,男,6,True,bilibili 知名运动UP主,1,{'时尚': 49},37,1041940,"[395936853, 31220044, 37663924, 1958342, 168598, 5970160, 81824112, 2029306, 3334179, 2522486, 25910292, 1885078, 321422126, 641975239, 3353026, 3345720, 18202105, 37961599, 99157282, 337521240, 10874201, 5294454, 16419172, 946974, 37090048, 3957971, 79061224, 423895]"
457,457,244144308,244144308,大司马工作室,保密,6,True,bilibili 知名游戏UP主,1,"{'鬼畜': 1, '生活': 54, '音乐': 12, '游戏': 1378}",11,1039373,"[677865752, 36882906, 8034163, 20165629]"
458,458,493570956,493570956,欧阳春晓Aurora,保密,6,True,时尚领域优质UP主,1,"{'舞蹈': 3, '时尚': 63, '生活': 8}",15,1039884,"[9617619, 27756469, 36267054, 7875104, 37090048, 39922227, 314466447]"
459,459,14946689,14946689,涼子同学,女,6,True,bilibili 知名UP主,1,"{'时尚': 21, '生活': 23, '美食': 2, '音乐': 2, '游戏': 2, '娱乐': 1}",197,1035909,"[26139491, 216156027, 29329085, 254463269, 15385187, 90361813, 5970160, 651039864, 208259, 56065480, 8969156, 8960728, 235630215, 50329220, 43389575, 290548469, 9617619, 1893045, 21876627, 26349722, 677063300, 479893558, 7584632, 10330740, 19642758, 305642157, 488836173, 16419172, 1565155, 2206456, 164139557, 14804670, 590490400, 32708543, 470156882, 397076059, 605544858, 10303206, 15773384, 37090048, 456404164, 347667464, 268536810, 39304265, 562197, 33523307, 81824112, 388063772, 279991456, 272759611, 596324576, 12761764, 42619059, 306895558, 178778949, 27756469, 587840959, 444348914, 535019206, 151365295, 39922227, 37663924, 1420982, 326246517, 14110780, 116683, 32820037, 436473455, 95494347, 298213453, 16206007, 18202105, 472747194, 3353026, 485092296, 517327498, 7980111, 474853499, 466272, 322892, 390371228, 50329118, 6739643, 61369218, 16307541, 6154152, 25782796, 19577966, 7714, 1532165, 375375, 777536, 546195, 1885078, 437316738, 249491937, 163637592, 4162287, 95515699]"
460,460,140458333,140458333,狙击手麦克,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 5, '影视': 60, '数码': 26, '知识': 2, '游戏': 660, '娱乐': 4}",15,1037653,"[3766866, 102999485, 37090048]"
461,461,7458285,7458285,爱否科技FView,男,6,True,bilibili 知名科技UP主,1,"{'生活': 23, '影视': 2, '数码': 290, '知识': 3, '游戏': 3}",27,1037090,"[20165629, 483311105, 12434430, 14871346, 946974, 25876945, 8372353, 25910292, 11336264, 3766866, 8482768, 10330740, 8969156, 235555226, 37090048]"
462,462,50063223,50063223,备胎说车,保密,6,True,bilibili 知名汽车UP主,1,"{'生活': 1566, '音乐': 1, '知识': 4, '娱乐': 1}",20,1036064,"[20165629, 121225592, 37090048, 37663924, 946974, 11730197, 40966108, 35359510, 52250, 9008159]"
463,463,483162496,483162496,英语兔,保密,6,True,bilibili 知名UP主,0,"{'动画': 2, '知识': 143}",89,1038715,"[946974, 13354765, 94281836, 176037767, 96070394, 7788379, 3066511, 454719565, 5293668, 1577804, 18202105, 295723, 51896064, 14110780, 519872016, 357229416, 54256094, 16671656, 403943112, 39915398, 24801003, 10345615, 19859602, 97177641, 5581898, 119801456, 16853896, 11870568, 410964, 9458053, 1858682, 14583962, 79577853, 486287787, 520155988, 402576555, 598464467, 19642758, 250111460, 777536, 590490400, 258150656, 63231, 5294454, 99157282, 378885845, 353539995, 254463269, 125526, 517327498, 26366366, 37090048, 235555226, 280793434, 163637592]"
464,464,872507,872507,SCP基金会中国,保密,6,True,专栏优质UP主,1,"{'动画': 1, '影视': 2, '游戏': 2}",56,1033491,"[246370149, 290515513, 295711424, 3562949, 37090048, 385474]"
465,465,326081112,326081112,夹性芝士,保密,6,True,bilibili 知名科普UP主,1,"{'舞蹈': 1, '时尚': 3, '生活': 18, '知识': 106}",163,1034522,"[38053181, 5870268, 402576555, 520155988, 15967711, 479409514, 16307541, 316381099, 174501086, 345630501, 290548469, 6739643, 927587, 241832237, 10330740, 1420982, 517327498, 54992199, 719238, 7788379, 18202105, 383444910, 15773384, 37663924, 168064909, 19577966, 14583962, 451066708, 396848107, 3380239, 258150656, 324753357, 88389962, 297242063, 13354765, 97177641, 125526, 38351330, 1577804, 390371228, 26349722, 20165629, 1885078, 113362335, 8366990, 163637592, 280793434, 2920960, 7714, 4474705, 38740321, 96852523, 388699948, 161250040, 75912367, 257975429, 249608727, 37090048, 7584632, 2206456, 19369243, 466272, 32741563, 1532165, 123938419, 546195, 1605721, 235555226, 6154152]"
466,466,383444910,383444910,尤超白,女,6,True,bilibili 知名UP主,1,"{'动画': 1, '生活': 15, '音乐': 29, '游戏': 3}",183,1027295,"[517327498, 40966108, 489412051, 1951038, 1893045, 604003146, 113362335, 147166910, 403748305, 402923390, 5970160, 14751040, 178029850, 285499073, 37663924, 7552204, 18202105, 279583114, 235555226, 208259, 19642758, 946974, 35836017, 92568184, 4856007, 436473455, 1605721, 66606350, 120586, 12807175, 515993, 17901717, 11870568, 41273726, 26321887, 2306780, 6574487, 174501086, 7679753, 28642491, 94281836, 437316738, 52250, 1532165, 14110780, 39847479, 32708543, 53456, 163637592, 62540916, 13354765, 416128940, 20503549, 19369243, 4162287, 1467772, 11073, 684169, 1774758, 17409016, 387994725, 466272, 168598, 15834498, 8578857, 7792521, 375375, 185546, 3379951, 282994, 19942518, 8047632, 16307541, 634131, 1643718, 3046429, 322892, 2403047, 546195, 777536, 284120, 4548018, 9617619, 562197, 433351, 321173469, 37090048, 250858633, 2206456, 1577804, 268104, 423442, 391679, 2103351, 4050333]"
467,467,748709,748709,Chimera君,男,6,True,,1,"{'动画': 1, '舞蹈': 4, '音乐': 7, '游戏': 67}",1,1026195,[546195]
468,468,15262818,15262818,史图馆,保密,6,True,bilibili 知名科普UP主,1,"{'生活': 1, '资讯': 4, '音乐': 17, '知识': 371, '游戏': 9}",203,1026487,"[473837611, 15324420, 27218150, 454719565, 521249172, 43645887, 448039667, 2435767, 519872016, 9458053, 324879, 14583962, 20165629]"
469,469,452161580,452161580,金灿荣频道,男,6,False,著名国际问题专家金灿荣,1,"{'生活': 2, '资讯': 128, '知识': 78, '娱乐': 1}",27,1024639,"[456664753, 519872016, 349721082, 37090048, 20165629, 222103174, 1532165, 33683045]"
470,470,3331521,3331521,帅你一脸毛蛋,女,6,True,bilibili 2018百大UP主,1,"{'时尚': 405, '生活': 13, '美食': 4}",293,1021817,"[430926487, 454719565, 535019206, 3386870, 347667464, 81824112, 3957971, 17075276, 587840959, 20975663, 1885078, 96852523, 19577966, 604003146, 406517693, 34044873, 25782796, 39922227, 75912367, 7792521, 85835398, 168064909, 79061224, 16206007, 95494347, 282994, 295711424, 7349, 43536, 63231, 116683, 168598, 185546, 216025, 234256, 284120, 322892, 375375, 423442, 423895, 515993, 546195, 562197, 585267, 777536, 927587, 1565155, 1577804, 1643718, 1893045, 1918296, 1950209, 2206456, 2374194, 2403047, 2920960, 3379951, 3380239, 3682229, 4162287, 4408538, 4474705, 5293668, 5970160, 6171645, 6574487, 7487399, 7552204, 8034163, 8366990, 9008159, 9824766, 10119428, 10345615, 10462362, 11870568, 13354765, 14110780, 14254182, 16794231, 16853896, 17409016, 17546432, 17819768, 18202105, 19071708, 19642758, 22141287, 24314825, 25876945, 26240675, 32820037, 35359510, 36825256, 37946996, 38351330, 40966108, 51896064, 62540916, 72270557, 94114029, 99157282, 104207471, 176037767, 196356191, 216623621, 250111460, 257975429, 265059948, 279583114, 279991456, 280793434, 285499073, 326246517, 337521240, 390461123, 437316738, 397076059, 9170987, 113362335, 163637592, 5128788, 10009492, 216156027, 294081438, 37090048, 250858633, 249491937, 946974, 167202533, 466272, 89847338, 13826185, 18020792, 6229277, 16307541]"
471,471,102999485,102999485,华为终端,保密,6,True,华为终端 官方账号,1,"{'动画': 8, '舞蹈': 2, '时尚': 1, '生活': 62, '纪录片': 3, '影视': 21, '数码': 343, '音乐': 5, '知识': 15, '游戏': 1, '娱乐': 8}",10,1020536,"[8047632, 99748932]"
472,472,256763,256763,穿胖次的狐狸,保密,6,True,bilibili 知名游戏UP主,1,"{'生活': 5, '游戏': 778}",18,1020246,"[510856133, 37090048, 17819768, 4162287, 398510, 7349, 2, 43536]"
473,473,22770727,22770727,豪言の经理,保密,6,True,bilibili 知名鬼畜UP主,1,{'鬼畜': 30},161,1014746,"[9617619, 53456, 477631979, 515015078, 310702549, 37090048, 75, 8034163, 381435385, 507521207, 2989565, 7792521, 235555226, 96070394, 321173469, 282994, 9068441, 11073, 17244618, 283538, 59905809, 3562949, 30222764, 24314825, 2192108, 7714, 3380239, 1643718, 398510, 123938419, 20530305, 1398957, 33683045]"
474,474,403748305,403748305,BML制作指挥部,保密,6,False,Bilibili Macro Link官方账号,1,"{'动画': 5, '舞蹈': 24, '生活': 74, '音乐': 138, '游戏': 1, '娱乐': 4}",54,1012670,"[489412051, 198297, 174501086, 99157282, 2306780, 402923390, 349991143, 11073, 282994, 777536, 306895558, 1962633, 532741557, 517327498, 3404595, 235555226, 383444910, 26321887, 8366990, 3353026, 26366366, 8047632, 2374194, 2, 208259, 1328260, 9617619]"
