,mid,name,sex,level,has_fans_badge,title,has_live_room,zone
294081438,294081438,摄影师顾俊,男,6,True,bilibili 知名UP主,1,"{'生活': 5, '数码': 338, '知识': 1}"
53166650,53166650,晓涵哥来了,男,6,False,bilibili 知名UP主,1,"{'动画': 1, '生活': 3, '知识': 101}"
492628109,492628109,尹正,保密,6,False,演员尹正,0,"{'生活': 1, '影视': 1, '娱乐': 11}"
470465,470465,MaxKim,男,6,True,bilibili 知名游戏UP主,1,"{'生活': 25, '音乐': 2, '知识': 1, '游戏': 1298}"
507521207,507521207,矢野浩二,保密,6,True,演员矢野浩二,1,"{'生活': 4, '美食': 8, '娱乐': 7}"
392035586,392035586,悦耳声乐大课堂,保密,6,True,,1,"{'生活': 45, '音乐': 134, '知识': 5}"
34270978,34270978,每日点兵,保密,6,True,bilibili 知名军事UP主，每日点兵官方账号,1,"{'纪录片': 4, '影视': 3, '资讯': 689, '知识': 475}"
477531206,477531206,孝警阿特,保密,6,True,湖北省孝感市公安局孝警阿特工作室,1,"{'生活': 78, '资讯': 46, '知识': 21}"
290515513,290515513,地球频道,保密,6,True,bilibili 知名UP主,1,{'知识': 94}
12820125,12820125,钱丢丢-,男,6,True,bilibili 知名科普UP主,1,"{'动画': 11, '生活': 5, '国创': 1, '影视': 44, '音乐': 2, '知识': 182}"
269558,269558,pipi-萍萍,女,6,True,bilibili 知名UP主,1,"{'舞蹈': 73, '时尚': 7, '生活': 21, '影视': 1, '音乐': 3}"
25093470,25093470,紧张的猫饼,保密,6,True,bilibili 知名UP主,1,"{'动画': 5, '生活': 297, '影视': 2, '游戏': 12, '娱乐': 1}"
8695736,8695736,田浅浅,女,6,True,bilibili 知名UP主,1,"{'生活': 30, '知识': 10}"
2108856,2108856,流萤Zz,男,6,True,bilibili 知名游戏UP主、直播签约主播,1,"{'舞蹈': 1, '生活': 20, '游戏': 106}"
634131,634131,肥皂菌丨珉珉的猫咪丨,保密,6,True,bilibili 知名音乐UP主,1,"{'舞蹈': 1, '时尚': 8, '生活': 4, '国创': 1, '资讯': 1, '音乐': 193, '游戏': 1, '娱乐': 1}"
4835329,4835329,AS极客,保密,6,True,bilibili 知名科技UP主,1,"{'动画': 1, '生活': 6, '影视': 1, '数码': 239, '知识': 6, '游戏': 1}"
92973341,92973341,脸脸WANG,女,6,False,,1,"{'时尚': 224, '生活': 78, '纪录片': 1, '美食': 25, '音乐': 3}"
23400436,23400436,小雪_juvia,保密,6,True,bilibili 知名舞蹈UP主、直播签约主播,1,"{'动画': 1, '舞蹈': 71, '生活': 7}"
30682056,30682056,约战精灵再临手游,保密,6,True,约战精灵再临手游官方账号,1,"{'动画': 2, '番剧': 9, '生活': 1, '游戏': 45}"
9303228,9303228,江湖举人,男,6,True,bilibili 知名UP主,1,"{'时尚': 1, '生活': 10, '影视': 17, '数码': 1, '美食': 2, '知识': 104, '游戏': 1}"
4469745,4469745,兔爹哭晕在厕所,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 269, '生活': 39, '美食': 7, '游戏': 4}"
18030567,18030567,H萌团队,保密,6,True,bilibili 知名动漫UP主,1,"{'动画': 232, '生活': 3, '国创': 2, '音乐': 1, '游戏': 6}"
21036078,21036078,大啊毛君,女,6,True,bilibili 知名UP主,1,"{'生活': 65, '音乐': 1, '知识': 9}"
2029306,2029306,谢双超,男,6,True,bilibili 知名动漫UP主,1,"{'动画': 586, '时尚': 3, '生活': 32, '数码': 4, '知识': 1}"
13007433,13007433,喵儿快回家,保密,6,True,,1,"{'生活': 2, '纪录片': 3, '影视': 18, '美食': 12, '音乐': 61, '娱乐': 932}"
90452309,90452309,林北是国民女装大佬,保密,6,True,bilibili 知名美食UP主,1,"{'动画': 18, '鬼畜': 1, '舞蹈': 7, '番剧': 1, '时尚': 18, '生活': 316, '纪录片': 1, '影视': 10, '数码': 1, '美食': 6217, '音乐': 86, '知识': 8, '游戏': 1, '娱乐': 8}"
2678945,2678945,亮亮也是酿酿,女,6,True,bilibili 知名萌宠UP主,1,{'生活': 87}
20951119,20951119,蒂姆嘟嘟Tim,男,6,True,bilibili 知名萌宠UP主 、直播签约主播,1,"{'鬼畜': 1, '生活': 254, '美食': 4, '知识': 2}"
95304526,95304526,EClife意思生活,保密,6,True,EClife意思生活官方账号,1,"{'时尚': 2, '生活': 261, '影视': 4, '美食': 16, '知识': 1}"
3743849,3743849,大蜡烛,男,6,True,bilibili 知名科普UP主,1,"{'生活': 1, '数码': 7, '美食': 1, '知识': 44, '游戏': 3, '娱乐': 2}"
36207566,36207566,振的号,男,6,True,bilibili 知名美食UP主,1,"{'影视': 1, '美食': 28}"
14068111,14068111,黝黑蜗壳天眼老师,保密,6,True,bilibili 知名UP主,1,"{'动画': 38, '生活': 52, '影视': 8, '知识': 1}"
32050054,32050054,蓉点儿,女,6,True,bilibili 知名时尚UP主,1,"{'时尚': 226, '生活': 2, '美食': 1}"
120586,120586,凯玟桑,保密,6,True,bilibili 知名UP主,1,"{'动画': 2, '鬼畜': 5, '生活': 3, '音乐': 161, '知识': 7, '游戏': 18}"
7679753,7679753,PB白衣少侠,保密,6,True,bilibili 知名UP主,1,"{'动画': 2, '鬼畜': 3, '舞蹈': 1, '生活': 5, '音乐': 117, '游戏': 10}"
314466447,314466447,酷哥李pink儿,女,6,True,bilibili 新星UP主,1,"{'时尚': 43, '生活': 17}"
268536810,268536810,火播君,男,6,True,bilibili 知名游戏UP主,1,"{'舞蹈': 10, '时尚': 2, '生活': 294, '美食': 2, '音乐': 331, '游戏': 12642, '娱乐': 6}"
50952087,50952087,穷电影,保密,6,False,bilibili 知名影视UP主,1,"{'生活': 2, '影视': 1177, '娱乐': 1}"
365135915,365135915,欣小萌有点污,女,6,False,,0,"{'舞蹈': 5, '时尚': 1, '生活': 126, '美食': 1}"
12177425,12177425,Max创意公元,保密,6,False,,1,"{'时尚': 1, '生活': 147, '数码': 133, '音乐': 1, '知识': 3177, '游戏': 3, '娱乐': 2}"
161250040,161250040,Leediiaa,保密,6,False,,1,"{'时尚': 28, '生活': 28}"
